antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'49219', '99700'})",frozenset({'49211'}),0.0031669760838702633,0.0231516872338102,0.002730151796439882,0.8620689655172414,37.23568640208198,1.0,0.0026568309566691608,7.082150267554879,0.9762357581069238,0.11574074074074074,0.8587999460303387,0.48999674690956413
frozenset({'49211'}),"frozenset({'49219', '99700'})",0.0231516872338102,0.0031669760838702633,0.002730151796439882,0.11792452830188678,37.235686402081974,1.0,0.0026568309566691608,1.1300994709637406,0.9962079373951929,0.11574074074074074,0.11512214128619383,0.48999674690956413
frozenset({'49219'}),frozenset({'49211'}),0.01015616468275636,0.0231516872338102,0.008736485748607623,0.8602150537634409,37.155609657131265,1.0,0.008501353400377379,6.988222545173512,0.9830703883495147,0.35555555555555557,0.8569020958425744,0.6187867721647393
frozenset({'49211'}),frozenset({'49219'}),0.0231516872338102,0.01015616468275636,0.008736485748607623,0.3773584905660377,37.155609657131265,1.0,0.008501353400377379,1.5897491900549667,0.9961486864169928,0.35555555555555557,0.3709699578677413,0.6187867721647393
"frozenset({'49211', '99700'})",frozenset({'49219'}),0.007535218958174075,0.01015616468275636,0.002730151796439882,0.36231884057971014,35.67477014181082,1.0,0.0026536228717800384,1.5522551053838594,0.9793485915492959,0.18248175182481755,0.3557759954973969,0.3155680224403927
frozenset({'49219'}),"frozenset({'49211', '99700'})",0.01015616468275636,0.007535218958174075,0.002730151796439882,0.26881720430107525,35.67477014181081,1.0,0.0026536228717800384,1.3573415387777912,0.9819417475728156,0.18248175182481755,0.2632657504164774,0.3155680224403927
"frozenset({'43414', '43413'})","frozenset({'43417', '99700'})",0.015616468275636125,0.005460303592879764,0.002839357868297477,0.18181818181818182,33.29818181818182,1.0,0.0027540872104639285,1.2155485178309249,0.9853561127135567,0.155688622754491,0.17732613274504128,0.35090909090909084
"frozenset({'43417', '99700'})","frozenset({'43414', '43413'})",0.005460303592879764,0.015616468275636125,0.002839357868297477,0.5199999999999999,33.29818181818182,1.0,0.0027540872104639285,2.050799024425758,0.975293730097727,0.155688622754491,0.5123851786110494,0.35090909090909084
"frozenset({'67211', '99111'})","frozenset({'43413', '62501'})",0.027847548323686796,0.0029485639401550727,0.002620945724582287,0.09411764705882354,31.919825708061005,1.0,0.002538835447773338,1.1006411956504782,0.9964193439676476,0.09302325581395349,0.09143869596031186,0.49150326797385624
"frozenset({'43413', '62501'})","frozenset({'67211', '99111'})",0.0029485639401550727,0.027847548323686796,0.002620945724582287,0.888888888888889,31.919825708061005,1.0,0.002538835447773338,8.749372065086824,0.9715361445783132,0.09302325581395349,0.885706083526798,0.49150326797385624
"frozenset({'99111', '62501'})","frozenset({'67211', '23322'})",0.02915802118597794,0.00393141858687343,0.003603800371300644,0.12359550561797754,31.437890137328345,1.0,0.0034891679848536414,1.1365397916124136,0.997269659474384,0.12222222222222222,0.1201363934813968,0.5201310861423222
"frozenset({'67211', '23322'})","frozenset({'99111', '62501'})",0.00393141858687343,0.02915802118597794,0.003603800371300644,0.9166666666666667,31.437890137328342,1.0,0.0034891679848536414,11.650103745768275,0.972012638167665,0.12222222222222222,0.9141638545181853,0.5201310861423222
"frozenset({'67211', '99111'})","frozenset({'25711', '62501'})",0.027847548323686796,0.003494594299443049,0.003057770012012668,0.10980392156862746,31.421078431372553,1.0,0.002960454128387247,1.1194223720424759,0.9959078216773115,0.10810810810810811,0.10668213806070376,0.4924019607843137
"frozenset({'25711', '62501'})","frozenset({'67211', '99111'})",0.003494594299443049,0.027847548323686796,0.003057770012012668,0.8749999999999999,31.421078431372546,1.0,0.002960454128387247,7.777219613410499,0.9715694716242661,0.10810810810810811,0.8714193439676476,0.4924019607843137
"frozenset({'67211', '99111'})","frozenset({'62501', '23322'})",0.027847548323686796,0.004149830730588621,0.003603800371300644,0.12941176470588237,31.18482972136223,1.0,0.003488237759495457,1.1438819511878373,0.9956598108698759,0.12692307692307692,0.1257839159350548,0.4989164086687306
"frozenset({'62501', '23322'})","frozenset({'67211', '99111'})",0.004149830730588621,0.027847548323686796,0.003603800371300644,0.8684210526315789,31.184829721362227,1.0,0.003488237759495457,7.388358632739976,0.9719666231345143,0.12692307692307692,0.8646519410185765,0.4989164086687306
"frozenset({'25711', '67211'})","frozenset({'99111', '62501'})",0.0033853882275854535,0.02915802118597794,0.003057770012012668,0.903225806451613,30.976924006282474,1.0,0.002959058790349971,10.032033781078237,0.971005134466673,0.1037037037037037,0.9003193149243442,0.5040473601546455
"frozenset({'99111', '62501'})","frozenset({'25711', '67211'})",0.02915802118597794,0.0033853882275854535,0.003057770012012668,0.10486891385767791,30.976924006282474,1.0,0.002959058790349971,1.1133728089675092,0.9967820986662382,0.1037037037037037,0.10182825380174848,0.5040473601546455
"frozenset({'67211', '99111'})","frozenset({'71101', '62501'})",0.027847548323686796,0.00393141858687343,0.0033853882275854535,0.12156862745098039,30.922331154684098,1.0,0.0032759078585068552,1.1339173583051219,0.9953797986679326,0.11923076923076924,0.11810151535671827,0.4913398692810458
"frozenset({'71101', '62501'})","frozenset({'67211', '99111'})",0.00393141858687343,0.027847548323686796,0.0033853882275854535,0.8611111111111112,30.922331154684098,1.0,0.0032759078585068552,6.999497652069458,0.9714802069665536,0.11923076923076924,0.8571326044084975,0.4913398692810458
"frozenset({'99111', '62501'})","frozenset({'27211', '67211'})",0.02915802118597794,0.006443158239598122,0.00578792180845255,0.19850187265917604,30.80816352440805,1.0,0.00560005206399774,1.239624657710408,0.9965999533077233,0.19413919413919414,0.19330420399429268,0.5484034787024694
