antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'23311'}),frozenset({'27211'}),0.003869220352099052,0.00261172373766686,0.0029986457728767655,0.775,296.7388888888889,1.0,0.0029885404382369246,4.432836783388148,1.000501193466943,0.8611111111111112,0.7744108233924935,0.9615740740740741
frozenset({'27211'}),"frozenset({'99111', '25711'})",0.00261172373766686,0.007931901721803056,0.005803830528148578,2.2222222222222223,280.1626016260163,1.0,0.005783114592136904,inf,0.9990398603433226,1.2244897959183676,2.231994279771191,1.4769647696476966
"frozenset({'99111', '25711'})",frozenset({'27211'}),0.007931901721803056,0.00261172373766686,0.005803830528148578,0.7317073170731708,280.1626016260163,1.0,0.005783114592136904,3.7175381206141522,1.0043974258970358,1.2244897959183676,0.7310047758609679,1.4769647696476966
"frozenset({'43414', '43413'})",frozenset({'49211'}),0.002901915264074289,0.006190752563358483,0.005029986457728767,1.7333333333333332,279.9875,1.0,0.0050120214183690505,inf,0.9993283782573654,1.238095238095238,1.737901498929336,1.2729166666666667
frozenset({'49211'}),"frozenset({'43414', '43413'})",0.006190752563358483,0.002901915264074289,0.005029986457728767,0.8125,279.9875,1.0,0.0050120214183690505,5.317856451924937,1.00263548015154,1.238095238095238,0.8119543073341094,1.2729166666666667
frozenset({'27211'}),"frozenset({'23602', '99111'})",0.00261172373766686,0.005126716966531244,0.0036757593344940993,1.4074074074074074,274.52410901467505,1.0,0.00366236976609631,inf,0.9989663568289359,0.9047619047619049,1.4095068330362448,1.0621942697414395
"frozenset({'23602', '99111'})",frozenset({'27211'}),0.005126716966531244,0.00261172373766686,0.0036757593344940993,0.7169811320754716,274.52410901467505,1.0,0.00366236976609631,3.5241052427935764,1.0014916971573318,0.9047619047619049,0.71624002942452,1.0621942697414395
frozenset({'27211'}),"frozenset({'23113', '99111'})",0.00261172373766686,0.005029986457728767,0.0035790288256916233,1.3703703703703705,272.44017094017096,1.0,0.00356589189065983,inf,0.9989384205270152,0.880952380952381,1.3722427463434659,1.040954415954416
"frozenset({'23113', '99111'})",frozenset({'27211'}),0.005029986457728767,0.00261172373766686,0.0035790288256916233,0.7115384615384616,272.44017094017096,1.0,0.00356589189065983,3.457612691042755,1.0013663284127994,0.880952380952381,0.7107831069134531,1.040954415954416
frozenset({'23321'}),frozenset({'27211'}),0.006577674598568389,0.00261172373766686,0.0046430644225188625,0.7058823529411765,270.2745098039216,1.0,0.004625885353631133,3.3911201392919335,1.0028967867575462,1.0212765957446808,0.705112187441168,1.2418300653594772
